d1,d2,type,Neg samples
DB01242,DB09292,48,DB00609$t
DB01242,DB09330,72,DB00512$t
DB01242,DB09570,72,DB00633$t
DB01244,DB00907,46,DB06695$t
DB01244,DB02638,59,DB00770$t
DB01244,DB04855,46,DB08931$t
DB01244,DB04871,46,DB00975$h
DB01244,DB04948,59,DB08864$h
DB01244,DB06595,46,DB01165$t
DB01244,DB06603,72,DB01239$h
DB01244,DB08822,48,DB09265$h
DB01244,DB08860,48,DB09212$t
DB01244,DB09118,46,DB06480$t
DB01244,DB09291,46,DB06267$t
DB01244,DB09292,48,DB04918$t
DB01244,DB11362,59,DB00557$h
DB01244,DB12332,46,DB01005$t
DB01245,DB00512,20,DB09268$h
DB01245,DB00694,39,DB09256$h
DB01245,DB00986,69,DB00877$t
DB01245,DB01017,20,DB06292$t
DB01246,DB00497,59,DB01331$t
DB01246,DB06204,59,DB01070$t
DB01246,DB06335,74,DB01615$h
DB01246,DB08864,74,DB00646$t
DB01246,DB08918,48,DB13874$h
DB01246,DB09068,48,DB08957$h
DB01246,DB09274,72,DB01010$h
DB01247,DB00497,48,DB06626$h
DB01247,DB01240,59,DB00856$h
DB01247,DB02638,59,DB00911$t
DB01247,DB04871,48,DB01070$t
DB01247,DB04948,59,DB00867$t
DB01247,DB06016,48,DB01221$t
DB01247,DB06216,48,DB13783$t
DB01247,DB06288,48,DB00799$t
DB01247,DB08822,48,DB00745$t
DB01247,DB08918,48,DB01101$h
DB01247,DB09128,48,DB01273$t
DB01247,DB09292,48,DB01197$t
DB01247,DB11362,59,DB00669$h
DB01248,DB00530,48,DB09076$t
DB01248,DB00694,48,DB00548$h
DB01248,DB01072,46,DB02638$t
DB01248,DB04855,72,DB06723$h
DB01248,DB05109,48,DB08869$h
DB01248,DB05239,48,DB13142$h
DB01248,DB06210,72,DB00819$t
DB01248,DB06595,48,DB00319$t
DB01248,DB06603,48,DB01248$t
DB01248,DB06636,46,DB00754$t
DB01248,DB06704,48,DB09231$h
DB01248,DB08868,33,DB09516$h
DB01248,DB08875,48,DB00471$h
DB01248,DB08895,33,DB01623$t
DB01248,DB08901,48,DB00289$t
DB01248,DB08911,48,DB02659$t
DB01248,DB08916,48,DB11348$h
DB01248,DB09073,72,DB01001$h
DB01248,DB09078,48,DB09080$t
DB01248,DB09079,48,DB01194$h
DB01248,DB09118,72,DB00839$t
DB01248,DB09143,48,DB04953$h
DB01248,DB09291,72,DB00614$t
DB01248,DB09330,72,DB01113$h
DB01248,DB09570,48,DB00963$h
DB01248,DB11363,48,DB00998$h
DB01248,DB11581,48,DB00964$h
DB01248,DB11793,48,DB00443$h
DB01248,DB12332,48,DB00385$h
DB01250,DB00963,56,DB11239$t
DB01250,DB01240,69,DB09295$h
DB01250,DB01708,48,DB00685$h
DB01250,DB11362,48,DB09283$h
DB01250,DB11660,69,DB09283$h
DB01250,DB11921,48,DB00852$h
DB01251,DB06203,8,DB00991$h
DB01251,DB06335,8,DB01182$h
DB01253,DB00683,48,DB00243$h
DB01253,DB00694,48,DB02300$h
DB01253,DB00907,48,DB08991$t
DB01253,DB01072,46,DB09015$t
DB01253,DB04855,46,DB01041$t
DB01253,DB06016,48,DB00460$t
DB01253,DB06203,72,DB00430$t
DB01253,DB06204,48,DB08824$t
DB01253,DB06216,48,DB09342$h
DB01253,DB06288,48,DB02703$h
DB01253,DB06335,72,DB09074$h
DB01253,DB06636,46,DB00945$h
DB01253,DB08918,48,DB06739$h
DB01253,DB09073,72,DB09091$h
DB01253,DB09118,72,DB01088$t
DB01253,DB09128,48,DB00547$h
DB01253,DB09330,72,DB01355$t
DB01253,DB09570,72,DB01621$h
DB01253,DB11574,48,DB06414$t
DB01253,DB12332,46,DB06603$t
DB01253,DB13874,48,DB00262$h
DB01254,DB01072,72,DB00810$t
DB01254,DB06210,72,DB06335$t
DB01254,DB08868,33,DB00420$h
DB01254,DB09073,72,DB01071$h
DB01254,DB09118,72,DB00384$h
DB01254,DB09291,72,DB00307$h
DB01254,DB09330,72,DB12267$t
DB01254,DB11730,72,DB00198$t
DB01255,DB00182,48,DB00772$h
DB01255,DB01174,74,DB00722$h
DB01255,DB06016,60,DB01489$h
DB01255,DB06216,60,DB01041$h
DB01255,DB06288,60,DB08799$h
DB01255,DB09128,60,DB00193$t
DB01255,DB09241,70,DB04861$h
DB01256,DB01072,72,DB13179$t
DB01256,DB04855,46,DB01017$h
DB01256,DB06636,46,DB00938$t
DB01256,DB09073,72,DB00571$t
DB01256,DB09118,72,DB08871$h
DB01256,DB09330,72,DB04575$t
DB01256,DB12332,46,DB06196$t
DB01259,DB01072,72,DB11560$t
DB01259,DB05219,46,DB04953$t
DB01259,DB06636,46,DB01169$t
DB01259,DB09073,72,DB01592$t
DB01259,DB09118,72,DB01326$h
DB01259,DB09280,72,DB00408$t
DB01259,DB09330,72,DB01433$h
DB01259,DB12332,46,DB00258$t
DB01260,DB01043,48,DB00584$h
DB01260,DB01072,72,DB09096$t
DB01260,DB09118,72,DB00122$t
DB01261,DB00182,8,DB09082$h
DB01261,DB01072,46,DB09018$t
DB01261,DB04855,46,DB01357$h
DB01261,DB05219,46,DB06202$t
DB01261,DB06636,46,DB00761$t
DB01261,DB08918,8,DB11256$h
DB01261,DB09073,72,DB00630$t
DB01261,DB09118,72,DB06730$t
DB01261,DB09241,8,DB01130$t
DB01261,DB09280,72,DB01407$t
DB01261,DB09330,72,DB01614$h
DB01261,DB12332,46,DB01044$t
DB01263,DB00497,48,DB00186$t
DB01263,DB06636,76,DB01121$t
DB01263,DB09073,72,DB05265$h
DB01263,DB09118,72,DB00890$t
DB01263,DB09330,72,DB00928$t
DB01263,DB12001,48,DB08872$h
DB01264,DB00497,48,DB00368$t
DB01264,DB01072,46,DB06218$t
DB01264,DB01174,74,DB00621$h
DB01264,DB06636,76,DB01426$t
DB01264,DB08930,74,DB00497$t
DB01264,DB09073,72,DB04570$t
DB01264,DB09118,72,DB11560$t
DB01264,DB09330,72,DB01274$t
DB01264,DB12001,48,DB00292$h
DB01267,DB00645,48,DB01166$t
DB01267,DB00907,48,DB00698$t
DB01267,DB00915,19,DB11610$t
DB01267,DB01017,15,DB00214$h
DB01267,DB01072,19,DB00649$t
DB01267,DB04855,32,DB09227$h
DB01267,DB04908,48,DB06605$h
DB01267,DB06203,69,DB00772$t
DB01267,DB06204,15,DB09067$t
DB01267,DB06216,48,DB05381$h
DB01267,DB06335,69,DB00717$t
DB01267,DB06603,19,DB11630$h
DB01267,DB06704,69,DB00940$h
DB01267,DB08864,19,DB06209$t
DB01267,DB08868,19,DB13323$h
DB01267,DB08918,36,DB00758$t
DB01267,DB09068,48,DB01137$t
DB01267,DB09078,19,DB00839$h
DB01267,DB09118,48,DB09119$h
DB01267,DB09128,48,DB01229$t
DB01268,DB00182,8,DB00451$h
DB01268,DB01072,46,DB01362$h
DB01268,DB06203,8,DB01370$h
DB01268,DB06335,8,DB09078$h
DB01268,DB06636,46,DB01232$h
DB01268,DB08868,33,DB00640$t
DB01268,DB08895,33,DB00350$h
DB01268,DB08918,8,DB00807$t
DB01268,DB09073,72,DB00230$t
DB01268,DB09118,72,DB00829$t
DB01268,DB09241,8,DB01207$t
DB01268,DB09330,72,DB00885$h
DB01268,DB12332,46,DB00104$t
DB01273,DB06216,72,DB01048$h
DB01274,DB00907,46,DB00163$t
DB01274,DB04871,46,DB00479$t
DB01274,DB05219,46,DB09048$t
DB01274,DB06595,46,DB00577$h
DB01274,DB06603,72,DB05528$t
DB01274,DB09118,46,DB00485$t
DB01274,DB09291,46,DB09135$t
DB01274,DB12332,46,DB09225$t
DB01275,DB00465,36,DB08796$h
DB01275,DB00963,36,DB08889$t
DB01275,DB01240,59,DB00290$h
DB01275,DB02638,59,DB09137$t
DB01275,DB04948,59,DB09082$t
DB01275,DB08822,48,DB01072$t
DB01275,DB11362,59,DB09166$t
DB01280,DB08868,33,DB09085$t
DB01280,DB08895,33,DB01408$t
DB01282,DB01240,48,DB00919$t
DB01282,DB04948,48,DB06792$h
DB01282,DB08822,48,DB00122$h
DB01282,DB09292,48,DB06288$t
DB01283,DB01240,69,DB00805$h
DB01283,DB01708,48,DB00780$h
DB01283,DB05219,46,DB08922$t
DB01283,DB06595,46,DB04844$t
DB01283,DB08918,52,DB00873$h
DB01283,DB09118,46,DB01298$t
DB01283,DB11660,69,DB00424$h
DB01283,DB11921,48,DB00905$t
DB01283,DB12332,46,DB11828$t
DB01288,DB06704,69,DB09279$t
DB01289,DB06203,8,DB01438$h
DB01289,DB06335,8,DB04894$h
DB01294,DB01017,74,DB00880$t
DB01295,DB00465,36,DB00499$t
DB01295,DB00963,36,DB00498$t
DB01295,DB08868,53,DB00683$h
DB01295,DB08918,72,DB01440$h
DB01296,DB09118,46,DB01452$t
DB01296,DB12332,46,DB00869$t
DB01297,DB00465,36,DB00355$t
DB01297,DB00963,36,DB04572$h
DB01297,DB08868,53,DB00465$h
DB01297,DB08918,72,DB01615$t
DB01303,DB06595,46,DB00603$t
DB01303,DB12332,46,DB00656$t
DB01319,DB00497,48,DB09008$t
DB01319,DB01072,46,DB01233$t
DB01319,DB04908,48,DB00504$t
DB01319,DB08930,74,DB00530$h
DB01319,DB09073,72,DB00218$t
DB01319,DB09118,72,DB00991$h
DB01319,DB09330,72,DB00687$h
DB01320,DB00497,3,DB01058$t
DB01320,DB00530,74,DB00152$h
DB01320,DB00683,72,DB08869$t
DB01320,DB00694,3,DB00692$h
DB01320,DB00907,3,DB00219$h
DB01320,DB01017,15,DB09321$t
DB01320,DB01072,3,DB00629$t
DB01320,DB01183,3,DB01241$h
DB01320,DB01221,3,DB00765$h
DB01320,DB01240,3,DB00871$h
DB01320,DB01708,3,DB01130$h
DB01320,DB04855,74,DB00919$t
DB01320,DB04871,3,DB00925$h
DB01320,DB04908,74,DB06414$h
DB01320,DB05109,74,DB01328$h
DB01320,DB05219,46,DB00312$h
DB01320,DB05239,74,DB00892$t
DB01320,DB05541,3,DB09230$h
DB01320,DB06016,3,DB01048$h
DB01320,DB06203,3,DB05676$h
DB01320,DB06204,15,DB00357$h
DB01320,DB06210,3,DB00968$h
DB01320,DB06216,3,DB00821$h
DB01320,DB06335,74,DB01051$h
DB01320,DB06595,3,DB06203$h
DB01320,DB06603,74,DB01303$h
DB01320,DB06616,74,DB01685$t
DB01320,DB06636,10,DB09221$t
DB01320,DB06654,3,DB09270$h
DB01320,DB08860,74,DB13747$t
DB01320,DB08864,74,DB00384$h
DB01320,DB08868,3,DB11614$h
DB01320,DB08875,74,DB06288$t
DB01320,DB08895,74,DB00170$h
DB01320,DB08901,74,DB00853$t
DB01320,DB08918,3,DB04846$h
DB01320,DB09049,74,DB00460$h
DB01320,DB09061,74,DB00836$h
DB01320,DB09068,74,DB01157$h
DB01320,DB09073,74,DB09085$t
DB01320,DB09078,3,DB05245$h
DB01320,DB09083,74,DB01060$h
DB01320,DB09102,74,DB09123$h
DB01320,DB09118,46,DB00801$t
DB01320,DB09128,74,DB13145$h
DB01320,DB09143,74,DB04844$t
DB01320,DB09280,72,DB00598$t
DB01320,DB09291,74,DB06216$h
DB01320,DB09296,3,DB00474$h
DB01320,DB09297,3,DB00356$h
DB01320,DB09330,74,DB00589$h
DB01320,DB09570,74,DB00735$h
DB01320,DB11362,3,DB01685$h
DB01320,DB11560,3,DB06211$h
DB01320,DB11574,3,DB00652$h
DB01320,DB11575,3,DB00610$h
DB01320,DB11581,3,DB06203$h
DB01320,DB11613,3,DB00490$h
DB01320,DB11730,74,DB00424$t
DB01320,DB11817,3,DB11106$h
DB01320,DB11828,3,DB09283$h
DB01320,DB11915,3,DB00390$h
DB01320,DB11921,3,DB01226$h
DB01320,DB12001,74,DB06769$t
DB01320,DB12026,3,DB11254$t
DB01320,DB12161,3,DB00594$h
DB01320,DB12267,3,DB06690$h
DB01320,DB12332,3,DB12598$h
DB01320,DB12483,3,DB09061$t
DB01320,DB13874,3,DB00911$h
DB01324,DB00986,72,DB06820$t
DB01324,DB02638,59,DB08964$h
DB01324,DB04948,59,DB00704$t
DB01324,DB06203,69,DB03585$t
DB01324,DB06335,69,DB01050$t
DB01324,DB08918,54,DB06203$t
DB01324,DB11362,59,DB00312$t
DB01325,DB00986,72,DB01362$t
DB01325,DB06203,69,DB06292$t
DB01325,DB06335,69,DB00215$t
DB01325,DB08918,54,DB00621$h
DB01333,DB06335,74,DB01427$h
DB01333,DB08864,74,DB06709$h
DB01336,DB00512,20,DB11363$h
DB01336,DB00694,39,DB06826$t
DB01336,DB01017,20,DB09049$h
DB01337,DB00497,48,DB08930$t
DB01337,DB00512,20,DB00661$h
DB01337,DB00694,39,DB05015$t
DB01337,DB01017,20,DB00590$h
DB01337,DB06204,48,DB05039$t
DB01337,DB09272,38,DB01345$t
DB01338,DB00497,48,DB01087$t
DB01338,DB00512,20,DB06689$h
DB01338,DB00694,39,DB09295$h
DB01338,DB01017,20,DB00317$t
DB01338,DB06204,48,DB00843$h
DB01338,DB09272,38,DB01296$t
DB01339,DB00497,48,DB08912$t
DB01339,DB00512,20,DB08824$h
DB01339,DB00694,39,DB00861$h
DB01339,DB01017,20,DB01089$h
DB01339,DB06204,48,DB06264$t
DB01339,DB09272,38,DB13925$t
DB01340,DB00465,48,DB06764$t
DB01340,DB00963,48,DB11641$h
DB01340,DB02638,59,DB01575$h
DB01340,DB04948,59,DB01427$h
DB01340,DB09292,48,DB00495$t
DB01340,DB11362,59,DB01105$t
DB01348,DB00465,48,DB00772$h
DB01348,DB00963,48,DB00564$h
DB01348,DB02638,59,DB00993$t
DB01348,DB04948,59,DB01297$t
DB01348,DB09292,48,DB01020$t
DB01348,DB11362,59,DB06782$t
DB01349,DB00465,48,DB01558$h
DB01349,DB00963,48,DB00448$h
DB01349,DB01072,46,DB00527$t
DB01349,DB04855,46,DB06820$h
DB01349,DB06636,46,DB04967$t
DB01349,DB09073,72,DB11691$h
DB01349,DB09118,72,DB00303$t
DB01349,DB09330,72,DB01203$h
DB01349,DB12332,46,DB01006$t
DB01351,DB00645,48,DB04855$h
DB01351,DB00907,48,DB00650$h
DB01351,DB01017,15,DB00718$t
DB01351,DB01240,59,DB00805$t
DB01351,DB04908,48,DB00927$t
DB01351,DB04948,59,DB09278$h
DB01351,DB06204,15,DB04339$h
DB01351,DB06216,48,DB00442$h
DB01351,DB06288,48,DB00608$h
DB01351,DB08822,59,DB00828$h
DB01351,DB08918,48,DB05294$h
DB01351,DB09068,48,DB00104$h
DB01351,DB09118,48,DB09185$h
DB01351,DB09128,48,DB09078$t
DB01351,DB09292,59,DB00611$t
DB01353,DB01017,15,DB01357$t
DB01353,DB04908,48,DB00662$h
DB01353,DB06204,15,DB00589$h
DB01353,DB06288,48,DB12070$h
DB01353,DB08918,48,DB01489$t
DB01353,DB09068,48,DB09223$h
DB01353,DB09118,48,DB00764$h
DB01353,DB09128,48,DB01298$h
DB01355,DB01017,15,DB01408$h
DB01355,DB01072,46,DB00402$t
DB01355,DB01240,59,DB00705$h
DB01355,DB04855,46,DB01156$t
DB01355,DB04908,48,DB00912$h
DB01355,DB04948,59,DB09555$t
DB01355,DB05219,46,DB01014$t
DB01355,DB06204,15,DB00169$h
DB01355,DB06288,48,DB01005$h
DB01355,DB06595,46,DB00617$t
DB01355,DB06636,46,DB00578$t
DB01355,DB08822,59,DB00448$t
DB01355,DB08918,48,DB01129$h
DB01355,DB09068,48,DB00563$t
DB01355,DB09073,72,DB04840$h
DB01355,DB09118,72,DB06701$t
DB01355,DB09128,48,DB09162$t
DB01355,DB09292,59,DB01591$h
DB01355,DB09330,72,DB00989$t
DB01355,DB12332,46,DB00402$t
DB01356,DB00465,72,DB09101$t
DB01356,DB00963,72,DB09093$t
DB01356,DB01017,15,DB09147$t
DB01356,DB04871,48,DB06700$t
DB01356,DB04908,48,DB01429$h
DB01356,DB06016,34,DB01296$h
DB01356,DB06204,15,DB01122$h
DB01356,DB06216,34,DB00467$h
DB01356,DB06288,34,DB01251$h
DB01356,DB08822,72,DB00795$h
DB01356,DB09118,48,DB01206$h
DB01356,DB09128,34,DB11079$h
DB01356,DB09292,72,DB00887$t
DB01357,DB05219,46,DB00324$t
DB01357,DB06595,46,DB11596$t
DB01357,DB12332,46,DB05039$t
DB01359,DB00465,36,DB01356$t
DB01359,DB00963,36,DB04786$t
DB01359,DB02638,59,DB00453$h
DB01359,DB08822,48,DB09342$t
DB01359,DB08868,53,DB09221$t
DB01359,DB08918,72,DB13872$h
DB01359,DB09083,53,DB00459$t
DB01359,DB11362,59,DB09290$t
DB01364,DB06704,69,DB01198$h
DB01365,DB01174,74,DB00780$h
DB01365,DB06016,60,DB01013$t
DB01365,DB06216,60,DB08903$h
DB01365,DB06288,60,DB01020$h
DB01365,DB06704,69,DB06202$t
DB01365,DB09128,60,DB00747$h
DB01365,DB09241,70,DB01126$t
DB01366,DB06704,69,DB00909$h
DB01367,DB00497,48,DB00242$h
DB01367,DB01240,59,DB01452$h
DB01367,DB02638,59,DB00594$h
DB01367,DB04871,48,DB01581$h
DB01367,DB04948,59,DB02187$t
DB01367,DB06016,48,DB01301$h
DB01367,DB06216,48,DB06264$t
DB01367,DB06288,48,DB00391$h
DB01367,DB06595,72,DB00956$t
DB01367,DB08822,48,DB00452$t
DB01367,DB08918,48,DB01394$h
DB01367,DB09128,48,DB09300$h
DB01367,DB09292,48,DB00567$h
DB01367,DB11362,59,DB01037$t
DB01367,DB12332,46,DB09156$t
DB01370,DB00530,74,DB05271$h
DB01370,DB01708,2,DB01438$h
DB01370,DB06616,74,DB00278$h
DB01370,DB08860,74,DB00221$t
DB01370,DB11921,2,DB01110$h
DB01377,DB00530,74,DB01037$h
DB01377,DB01708,2,DB06777$h
DB01377,DB06210,74,DB09137$h
DB01377,DB06616,74,DB08795$t
DB01377,DB08860,74,DB00355$h
DB01377,DB08930,74,DB01182$h
DB01377,DB11921,2,DB06799$h
DB01378,DB08930,74,DB08947$h
DB01380,DB01043,48,DB09075$t
DB01380,DB01072,46,DB04398$t
DB01380,DB04855,46,DB01583$t
DB01380,DB06203,69,DB00885$h
DB01380,DB06335,69,DB09323$h
DB01380,DB06636,46,DB00746$t
DB01380,DB08868,33,DB00684$t
DB01380,DB08895,33,DB06196$t
DB01380,DB09073,72,DB09286$t
DB01380,DB09118,72,DB00276$h
DB01380,DB09330,72,DB00999$h
DB01380,DB12332,46,DB06791$h
DB01384,DB01043,48,DB01587$h
DB01384,DB01072,46,DB08897$h
DB01384,DB04855,46,DB00775$t
DB01384,DB06636,46,DB09276$h
DB01384,DB09073,72,DB00797$h
DB01384,DB09118,72,DB00581$h
DB01384,DB09330,72,DB06412$h
DB01384,DB12332,46,DB00226$t
DB01390,DB00530,74,DB00190$t
DB01390,DB01708,2,DB06803$h
DB01390,DB06616,74,DB01061$t
DB01390,DB08860,74,DB00511$h
DB01390,DB11921,2,DB06774$h
DB01392,DB00683,69,DB01297$t
DB01392,DB00907,46,DB00308$h
DB01392,DB01072,46,DB00760$t
DB01392,DB04855,46,DB04786$t
DB01392,DB04871,46,DB01213$h
DB01392,DB06595,46,DB00316$t
DB01392,DB06603,72,DB08971$h
DB01392,DB06636,46,DB00551$h
DB01392,DB09068,69,DB01182$t
DB01392,DB09073,72,DB06769$t
DB01392,DB09118,72,DB05316$h
DB01392,DB09291,46,DB01130$t
DB01392,DB09330,72,DB00235$h
DB01392,DB12332,46,DB09154$t
DB01393,DB01072,46,DB06715$h
DB01393,DB04855,46,DB00794$t
DB01393,DB06636,46,DB00804$t
DB01393,DB09073,72,DB06699$t
DB01393,DB09118,72,DB11136$h
DB01393,DB09330,72,DB01581$h
DB01393,DB12332,46,DB01324$h
DB01394,DB00683,72,DB01605$h
DB01394,DB00694,72,DB05271$t
DB01394,DB00915,72,DB00310$h
DB01394,DB01072,72,DB11575$t
DB01394,DB01221,72,DB00829$t
DB01394,DB04855,72,DB00239$h
DB01394,DB06335,74,DB09067$h
DB01394,DB06616,72,DB00603$t
DB01394,DB06636,72,DB00491$t
DB01394,DB08864,72,DB06738$t
DB01394,DB08901,72,DB01191$t
DB01394,DB09073,72,DB01101$h
DB01394,DB09102,72,DB01170$h
DB01394,DB09118,72,DB00517$t
DB01394,DB09280,72,DB00240$t
DB01394,DB09291,72,DB01050$t
DB01394,DB09330,72,DB00896$t
DB01394,DB11363,72,DB00960$h
DB01394,DB11613,72,DB02959$t
DB01394,DB11730,72,DB01212$h
DB01394,DB12001,72,DB00849$t
DB01394,DB12026,72,DB00668$t
DB01394,DB12070,72,DB01337$t
DB01394,DB12332,72,DB09211$h
DB01394,DB13874,72,DB01111$t
DB01394,DB13878,72,DB01558$t
DB01394,DB13879,72,DB06781$h
DB01395,DB00465,67,DB08869$t
DB01395,DB00963,67,DB00469$h
DB01395,DB01072,72,DB06723$h
DB01395,DB06203,69,DB00302$h
DB01395,DB06335,74,DB09323$t
DB01395,DB08822,67,DB13146$h
DB01395,DB08864,74,DB09146$h
DB01395,DB09118,72,DB00337$t
DB01395,DB09292,67,DB09093$t
DB01396,DB01072,46,DB01384$t
DB01396,DB04855,46,DB00931$h
DB01396,DB06636,46,DB00459$h
DB01396,DB09073,72,DB00883$t
DB01396,DB09118,72,DB09055$h
DB01396,DB09330,72,DB09286$t
DB01396,DB11126,81,DB00309$h
DB01397,DB01240,69,DB11828$t
DB01397,DB01708,48,DB00206$t
DB01397,DB06210,74,DB01353$t
DB01397,DB08930,74,DB01427$h
DB01397,DB11660,69,DB01184$t
DB01397,DB11921,48,DB00769$h
DB01399,DB01240,69,DB09090$t
DB01399,DB01708,48,DB00830$h
DB01399,DB11660,69,DB00779$t
DB01399,DB11921,48,DB02701$h
DB01400,DB00986,69,DB09289$h
DB01401,DB01240,69,DB00295$t
DB01401,DB01708,48,DB01590$t
DB01401,DB11660,69,DB09220$h
DB01401,DB11921,48,DB04573$t
DB01403,DB00497,15,DB00669$h
DB01403,DB00645,15,DB01656$h
DB01403,DB00683,15,DB00624$h
DB01403,DB00907,15,DB00957$h
DB01403,DB01017,15,DB09321$t
DB01403,DB01174,15,DB00396$t
DB01403,DB01221,15,DB06694$t
DB01403,DB04908,15,DB00392$t
DB01403,DB06204,15,DB01004$t
DB01403,DB06216,15,DB06636$h
DB01403,DB06288,15,DB01333$t
DB01403,DB06335,69,DB00714$t
DB01403,DB06595,46,DB01331$t
DB01403,DB06603,72,DB00912$t
DB01403,DB09068,15,DB01219$h
DB01403,DB09118,15,DB09101$t
DB01403,DB09128,15,DB00916$h
DB01403,DB09274,72,DB00968$h
DB01403,DB09291,46,DB04868$h
DB01406,DB06203,69,DB00261$h
DB01406,DB06335,69,DB00553$t
DB01407,DB06595,46,DB06764$t
DB01407,DB06704,69,DB01214$t
DB01407,DB12332,46,DB09065$t
DB01409,DB00497,48,DB11630$t
DB01409,DB00907,46,DB01395$t
DB01409,DB00986,1,DB11574$h
DB01409,DB01072,46,DB00746$t
DB01409,DB04855,46,DB06605$t
DB01409,DB04871,46,DB09516$t
DB01409,DB06204,48,DB09015$t
DB01409,DB06595,46,DB00517$t
DB01409,DB06603,72,DB00233$t
DB01409,DB06636,46,DB00799$t
DB01409,DB09073,72,DB01336$t
DB01409,DB09118,72,DB00819$t
DB01409,DB09272,38,DB00873$t
DB01409,DB09291,46,DB00457$t
DB01409,DB09330,72,DB01246$t
DB01409,DB12332,46,DB09073$t
DB01410,DB01043,48,DB06196$t
DB01410,DB01072,46,DB00880$h
DB01410,DB04855,46,DB00551$t
DB01410,DB06636,46,DB01362$t
DB01410,DB09073,72,DB00894$h
DB01410,DB09118,72,DB00268$t
DB01410,DB09330,72,DB00525$t
DB01410,DB12332,46,DB00512$t
DB01411,DB01072,72,DB06711$h
DB01411,DB09118,72,DB04878$t
DB01412,DB06595,46,DB00523$t
DB01412,DB12332,46,DB00362$t
DB01416,DB06216,66,DB11619$t
DB01418,DB00465,5,DB00436$h
DB01418,DB00963,5,DB00163$h
DB01418,DB01017,5,DB01393$h
DB01418,DB01072,46,DB09125$t
DB01418,DB01240,5,DB00380$h
DB01418,DB03619,48,DB01626$t
DB01418,DB04855,72,DB01327$t
DB01418,DB05219,46,DB06154$t
DB01418,DB06206,5,DB01047$h
DB01418,DB06441,5,DB06795$h
DB01418,DB06595,46,DB00142$h
DB01418,DB06636,46,DB01116$t
DB01418,DB08860,5,DB01194$h
DB01418,DB09073,72,DB00959$t
DB01418,DB09075,5,DB06203$h
DB01418,DB09079,48,DB00409$h
DB01418,DB09118,72,DB09320$t
DB01418,DB09265,66,DB00852$t
DB01418,DB09330,72,DB00104$h
DB01418,DB11362,5,DB08872$h
DB01418,DB12332,46,DB00504$t
DB01420,DB00182,48,DB08874$h
DB01420,DB09241,48,DB06766$h
DB01421,DB00465,71,DB00500$h
DB01421,DB00512,56,DB00603$h
DB01421,DB00963,71,DB09146$t
DB01423,DB08868,33,DB06802$h
DB01423,DB08895,33,DB00705$h
DB01424,DB00907,46,DB09218$t
DB01424,DB01072,46,DB00457$t
DB01424,DB04855,46,DB08976$h
DB01424,DB04871,46,DB01070$t
DB01424,DB05219,46,DB09018$t
DB01424,DB06595,46,DB00266$t
DB01424,DB06603,72,DB00981$h
DB01424,DB06636,46,DB11699$h
DB01424,DB09073,72,DB00126$h
DB01424,DB09118,72,DB00351$h
DB01424,DB09280,72,DB00631$t
DB01424,DB09291,46,DB00741$h
DB01424,DB09330,72,DB11239$t
DB01424,DB12332,46,DB12278$t
DB01426,DB00907,46,DB00324$h
DB01426,DB04855,46,DB01558$t
DB01426,DB04871,46,DB00948$t
DB01426,DB06595,46,DB00202$h
DB01426,DB06603,72,DB00654$h
DB01426,DB08868,81,DB09112$h
DB01426,DB09118,46,DB06684$h
DB01426,DB09291,46,DB00778$t
DB01426,DB12332,46,DB04846$t
DB01427,DB08860,48,DB00377$h
DB01429,DB00907,46,DB00126$h
DB01429,DB04855,46,DB05812$t
DB01429,DB04871,46,DB06826$t
DB01429,DB06595,46,DB00336$t
DB01429,DB06603,72,DB13231$h
DB01429,DB09118,46,DB09267$t
DB01429,DB09291,46,DB11239$t
DB01429,DB12332,46,DB01545$t
DB01431,DB01072,46,DB01206$h
DB01431,DB04855,46,DB09137$h
DB01431,DB06636,46,DB09117$t
DB01431,DB09073,72,DB01329$h
DB01431,DB09075,69,DB00328$h
DB01431,DB09118,72,DB00232$t
DB01431,DB09330,72,DB06274$h
DB01431,DB12332,46,DB01176$t
DB01433,DB00182,68,DB09321$t
DB01433,DB01017,15,DB00877$t
DB01433,DB01576,68,DB01194$t
DB01433,DB04908,48,DB00678$h
DB01433,DB06204,15,DB00152$h
DB01433,DB06288,48,DB08795$t
DB01433,DB09068,48,DB00362$t
DB01433,DB09118,48,DB04878$h
DB01433,DB09128,48,DB00945$t
DB01433,DB09272,38,DB01108$t
DB01435,DB00907,46,DB01175$t
DB01435,DB01072,46,DB01597$t
DB01435,DB01240,69,DB06212$t
DB01435,DB01708,48,DB09300$t
DB01435,DB04855,46,DB00526$t
DB01435,DB04871,46,DB00310$t
DB01435,DB05219,46,DB00322$h
DB01435,DB06595,46,DB01199$t
DB01435,DB06603,72,DB00804$h
DB01435,DB06636,46,DB12070$t
DB01435,DB09073,72,DB01359$h
DB01435,DB09118,72,DB09536$t
DB01435,DB09280,72,DB04946$h
DB01435,DB09291,46,DB01320$t
DB01435,DB09330,72,DB04835$t
DB01435,DB11660,69,DB00943$t
DB01435,DB11921,48,DB01086$h
DB01435,DB12332,46,DB00989$t
DB01437,DB01017,15,DB08905$t
DB01437,DB04908,48,DB01101$h
DB01437,DB06204,15,DB13872$t
DB01437,DB06288,48,DB09216$t
DB01437,DB08918,48,DB01608$t
DB01437,DB09068,48,DB06654$t
DB01437,DB09118,48,DB01103$h
DB01437,DB09128,48,DB08797$h
